class_name	true_positives	false_positives	false_negatives	true_negatives	sensitivity	specificity	precision	accuracy	f1_score	roc_auc	pr_auc	class_weight	model_id	model_class	memory_size	epoch	study_name	trial_number	trial_params	performance
Plastid	73	10	18	1577	0.802197802197802	0.993698802772527	0.879518072289157	0.98331346841478	0.839080459770115	0.984004653191799	0.898505189375144	1.84395604395604	MaxPoolMLP_c5afec87-9af6-4812-9741-ba259d43be22	MaxPoolMLP	761.435333251953	14	MaxPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.713777879728862
Average	1350	328	328	-1	0.673604576291064	0.987301991004092	0.701897413683486	0.673604576291064	0.640923240010278	0.944727942646919	0.598811063899919	NA	MaxPoolMLP_c5afec87-9af6-4812-9741-ba259d43be22	MaxPoolMLP	761.435333251953	14	MaxPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.713777879728862
Cell_membrane	139	45	22	1472	0.863354037267081	0.970336189848385	0.755434782608696	0.960071513706794	0.805797101449275	0.976919958892387	0.906611011928209	1.04223602484472	MaxPoolMLP_a98d2565-0359-4dfb-a234-bdf0194209af	MaxPoolMLP	1713.25252914429	18	MaxPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.726430312044786
Cytoplasm	236	112	63	1267	0.789297658862876	0.918781725888325	0.67816091954023	0.895709177592372	0.72952086553323	0.939627135168958	0.767440943031106	0.561204013377926	MaxPoolMLP_a98d2565-0359-4dfb-a234-bdf0194209af	MaxPoolMLP	1713.25252914429	18	MaxPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.726430312044786
Endoplasmic_reticulum	64	40	31	1543	0.673684210526316	0.974731522425774	0.615384615384615	0.957687723480334	0.64321608040201	0.944608837317552	0.697421590304763	1.76631578947368	MaxPoolMLP_a98d2565-0359-4dfb-a234-bdf0194209af	MaxPoolMLP	1713.25252914429	18	MaxPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.726430312044786
Extracellular	238	22	5	1413	0.979423868312757	0.984668989547038	0.915384615384615	0.983909415971394	0.946322067594433	0.997846317087509	0.98638391492221	0.690534979423868	MaxPoolMLP_a98d2565-0359-4dfb-a234-bdf0194209af	MaxPoolMLP	1713.25252914429	18	MaxPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.726430312044786
Golgi_apparatus	19	20	29	1610	0.395833333333333	0.987730061349693	0.487179487179487	0.970798569725864	0.436781609195402	0.930636503067485	0.489854967038705	3.49583333333333	MaxPoolMLP_a98d2565-0359-4dfb-a234-bdf0194209af	MaxPoolMLP	1713.25252914429	18	MaxPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.726430312044786
Lysosome_Vacuole	12	11	30	1625	0.285714285714286	0.993276283618582	0.521739130434783	0.975566150178784	0.369230769230769	0.90874956339504	0.418046787254101	3.99523809523809	MaxPoolMLP_a98d2565-0359-4dfb-a234-bdf0194209af	MaxPoolMLP	1713.25252914429	18	MaxPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.726430312044786
Mitochondrion	178	24	22	1454	0.89	0.983761840324763	0.881188118811881	0.972586412395709	0.885572139303483	0.987192151556157	0.936983270852052	0.839	MaxPoolMLP_a98d2565-0359-4dfb-a234-bdf0194209af	MaxPoolMLP	1713.25252914429	18	MaxPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.726430312044786
Nucleus	387	39	89	1163	0.813025210084034	0.967554076539102	0.908450704225352	0.923718712753278	0.858093126385809	0.966418014793272	0.91912384363537	0.352521008403361	MaxPoolMLP_a98d2565-0359-4dfb-a234-bdf0194209af	MaxPoolMLP	1713.25252914429	18	MaxPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.726430312044786
Peroxisome	8	3	15	1652	0.347826086956522	0.998187311178248	0.727272727272727	0.98927294398093	0.470588235294118	0.94756337843163	0.512537197397848	7.29565217391304	MaxPoolMLP_a98d2565-0359-4dfb-a234-bdf0194209af	MaxPoolMLP	1713.25252914429	18	MaxPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.726430312044786
Plastid	77	4	14	1583	0.846153846153846	0.997479521109011	0.950617283950617	0.98927294398093	0.895348837209302	0.992085419306591	0.945055533343764	1.84395604395604	MaxPoolMLP_a98d2565-0359-4dfb-a234-bdf0194209af	MaxPoolMLP	1713.25252914429	18	MaxPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.726430312044786
Average	1358	320	320	-1	0.688431253721105	0.988830978560842	0.713001059360378	0.688431253721105	0.6693742813752	0.94589053529724	0.606115357681257	NA	MaxPoolMLP_a98d2565-0359-4dfb-a234-bdf0194209af	MaxPoolMLP	1713.25252914429	18	MaxPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.726430312044786
Cell_membrane	126	20	35	1497	0.782608695652174	0.98681608437706	0.863013698630137	0.967222884386174	0.820846905537459	0.9690914971933	0.882019394948718	1.04223602484472	MaxPoolMLP_65002fcc-5515-49a4-905c-dbf207e3f676	MaxPoolMLP	189.735897064209	18	MaxPoolMLP	7	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 3]]"	0.730013357170097
Cytoplasm	257	150	42	1229	0.859531772575251	0.891225525743292	0.631449631449631	0.885578069129917	0.728045325779037	0.943672526987468	0.783315461305215	0.561204013377926	MaxPoolMLP_65002fcc-5515-49a4-905c-dbf207e3f676	MaxPoolMLP	189.735897064209	18	MaxPoolMLP	7	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 3]]"	0.730013357170097
Endoplasmic_reticulum	58	43	37	1540	0.610526315789474	0.972836386607707	0.574257425742574	0.952324195470799	0.591836734693878	0.956192439405526	0.673997883241124	1.76631578947368	MaxPoolMLP_65002fcc-5515-49a4-905c-dbf207e3f676	MaxPoolMLP	189.735897064209	18	MaxPoolMLP	7	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 3]]"	0.730013357170097
Extracellular	235	13	8	1422	0.967078189300412	0.990940766550523	0.94758064516129	0.987485101311085	0.957230142566191	0.997662780860613	0.988660064973062	0.690534979423868	MaxPoolMLP_65002fcc-5515-49a4-905c-dbf207e3f676	MaxPoolMLP	189.735897064209	18	MaxPoolMLP	7	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 3]]"	0.730013357170097
Golgi_apparatus	11	6	37	1624	0.229166666666667	0.996319018404908	0.647058823529412	0.974374255065554	0.338461538461538	0.946779141104294	0.467765736666178	3.49583333333333	MaxPoolMLP_65002fcc-5515-49a4-905c-dbf207e3f676	MaxPoolMLP	189.735897064209	18	MaxPoolMLP	7	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 3]]"	0.730013357170097
Lysosome_Vacuole	13	7	29	1629	0.309523809523809	0.995721271393643	0.65	0.978545887961859	0.419354838709677	0.930594364885318	0.43134787516565	3.99523809523809	MaxPoolMLP_65002fcc-5515-49a4-905c-dbf207e3f676	MaxPoolMLP	189.735897064209	18	MaxPoolMLP	7	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 3]]"	0.730013357170097
Mitochondrion	180	41	20	1437	0.9	0.972259810554804	0.81447963800905	0.963647199046484	0.855106888361045	0.986190798376184	0.936133246628358	0.839	MaxPoolMLP_65002fcc-5515-49a4-905c-dbf207e3f676	MaxPoolMLP	189.735897064209	18	MaxPoolMLP	7	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 3]]"	0.730013357170097
Nucleus	379	36	97	1166	0.796218487394958	0.970049916805324	0.913253012048193	0.920738974970203	0.850729517396184	0.973286818887289	0.931926793452289	0.352521008403361	MaxPoolMLP_65002fcc-5515-49a4-905c-dbf207e3f676	MaxPoolMLP	189.735897064209	18	MaxPoolMLP	7	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 3]]"	0.730013357170097
Peroxisome	11	4	12	1651	0.478260869565217	0.997583081570997	0.733333333333333	0.99046483909416	0.578947368421053	0.957572573230001	0.611269032913133	7.29565217391304	MaxPoolMLP_65002fcc-5515-49a4-905c-dbf207e3f676	MaxPoolMLP	189.735897064209	18	MaxPoolMLP	7	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 3]]"	0.730013357170097
Plastid	77	11	14	1576	0.846153846153846	0.99306868304978	0.875	0.985101311084624	0.860335195530726	0.992459336504705	0.935023931855545	1.84395604395604	MaxPoolMLP_65002fcc-5515-49a4-905c-dbf207e3f676	MaxPoolMLP	189.735897064209	18	MaxPoolMLP	7	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 3]]"	0.730013357170097
Average	1347	331	331	-1	0.677906865262181	0.989798721472972	0.727609844443136	0.677906865262181	0.661129870193952	0.956558710588856	0.634677592236793	NA	MaxPoolMLP_65002fcc-5515-49a4-905c-dbf207e3f676	MaxPoolMLP	189.735897064209	18	MaxPoolMLP	7	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 3]]"	0.730013357170097
Cell_membrane	131	30	30	1487	0.813664596273292	0.98022412656559	0.813664596273292	0.964243146603099	0.813664596273292	0.977321208498303	0.906515352321733	1.04223602484472	AvgPoolMLP_c860e3e9-fcec-4289-9fe3-1166569ceedd	AvgPoolMLP	1920.51566314697	19	AvgPoolMLP	1	"[[""""reduced_seq_len"""", 40], [""""layer_size_percentage"""", 0.3], [""""num_layers"""", 1]]"	0.772554744635745
Cytoplasm	235	116	64	1263	0.785953177257525	0.915881073241479	0.66951566951567	0.892729439809297	0.723076923076923	0.936246274140779	0.778206143675959	0.561204013377926	AvgPoolMLP_c860e3e9-fcec-4289-9fe3-1166569ceedd	AvgPoolMLP	1920.51566314697	19	AvgPoolMLP	1	"[[""""reduced_seq_len"""", 40], [""""layer_size_percentage"""", 0.3], [""""num_layers"""", 1]]"	0.772554744635745
Endoplasmic_reticulum	62	25	33	1558	0.652631578947368	0.984207201516109	0.71264367816092	0.965435041716329	0.681318681318681	0.95925125511188	0.753961135685453	1.76631578947368	AvgPoolMLP_c860e3e9-fcec-4289-9fe3-1166569ceedd	AvgPoolMLP	1920.51566314697	19	AvgPoolMLP	1	"[[""""reduced_seq_len"""", 40], [""""layer_size_percentage"""", 0.3], [""""num_layers"""", 1]]"	0.772554744635745
Extracellular	238	12	5	1423	0.979423868312757	0.991637630662021	0.952	0.989868891537545	0.96551724137931	0.997768887741788	0.98776968334794	0.690534979423868	AvgPoolMLP_c860e3e9-fcec-4289-9fe3-1166569ceedd	AvgPoolMLP	1920.51566314697	19	AvgPoolMLP	1	"[[""""reduced_seq_len"""", 40], [""""layer_size_percentage"""", 0.3], [""""num_layers"""", 1]]"	0.772554744635745
Golgi_apparatus	18	5	30	1625	0.375	0.996932515337423	0.782608695652174	0.979141835518474	0.507042253521127	0.9407336400818	0.564466634192998	3.49583333333333	AvgPoolMLP_c860e3e9-fcec-4289-9fe3-1166569ceedd	AvgPoolMLP	1920.51566314697	19	AvgPoolMLP	1	"[[""""reduced_seq_len"""", 40], [""""layer_size_percentage"""", 0.3], [""""num_layers"""", 1]]"	0.772554744635745
Lysosome_Vacuole	15	7	27	1629	0.357142857142857	0.995721271393643	0.681818181818182	0.979737783075089	0.46875	0.929604726976365	0.537379701834922	3.99523809523809	AvgPoolMLP_c860e3e9-fcec-4289-9fe3-1166569ceedd	AvgPoolMLP	1920.51566314697	19	AvgPoolMLP	1	"[[""""reduced_seq_len"""", 40], [""""layer_size_percentage"""", 0.3], [""""num_layers"""", 1]]"	0.772554744635745
Mitochondrion	179	28	21	1450	0.895	0.98105548037889	0.864734299516908	0.970798569725864	0.87960687960688	0.987412043301759	0.930387076927766	0.839	AvgPoolMLP_c860e3e9-fcec-4289-9fe3-1166569ceedd	AvgPoolMLP	1920.51566314697	19	AvgPoolMLP	1	"[[""""reduced_seq_len"""", 40], [""""layer_size_percentage"""", 0.3], [""""num_layers"""", 1]]"	0.772554744635745
Nucleus	411	64	65	1138	0.863445378151261	0.94675540765391	0.865263157894737	0.923122765196663	0.864353312302839	0.969434695675275	0.921853802674088	0.352521008403361	AvgPoolMLP_c860e3e9-fcec-4289-9fe3-1166569ceedd	AvgPoolMLP	1920.51566314697	19	AvgPoolMLP	1	"[[""""reduced_seq_len"""", 40], [""""layer_size_percentage"""", 0.3], [""""num_layers"""", 1]]"	0.772554744635745
Peroxisome	15	7	8	1648	0.652173913043478	0.995770392749245	0.681818181818182	0.991060786650775	0.666666666666667	0.972520688296335	0.716358527113766	7.29565217391304	AvgPoolMLP_c860e3e9-fcec-4289-9fe3-1166569ceedd	AvgPoolMLP	1920.51566314697	19	AvgPoolMLP	1	"[[""""reduced_seq_len"""", 40], [""""layer_size_percentage"""", 0.3], [""""num_layers"""", 1]]"	0.772554744635745
Plastid	78	2	13	1585	0.857142857142857	0.998739760554505	0.975	0.991060786650775	0.912280701754386	0.995866137643075	0.963132126702126	1.84395604395604	AvgPoolMLP_c860e3e9-fcec-4289-9fe3-1166569ceedd	AvgPoolMLP	1920.51566314697	19	AvgPoolMLP	1	"[[""""reduced_seq_len"""", 40], [""""layer_size_percentage"""", 0.3], [""""num_layers"""", 1]]"	0.772554744635745
Average	1382	296	296	-1	0.723157822627139	0.990990404419814	0.754534451982767	0.72315782262714	0.713792304770913	0.961119561013821	0.713970026917183	NA	AvgPoolMLP_c860e3e9-fcec-4289-9fe3-1166569ceedd	AvgPoolMLP	1920.51566314697	19	AvgPoolMLP	1	"[[""""reduced_seq_len"""", 40], [""""layer_size_percentage"""", 0.3], [""""num_layers"""", 1]]"	0.772554744635745
Cell_membrane	132	35	29	1482	0.819875776397516	0.976928147659855	0.790419161676647	0.961859356376639	0.804878048780488	0.966213145428416	0.887241534641908	1.04223602484472	AvgPoolMLP_a9a14dff-77b2-4e7d-b1a5-743727be0c3a	AvgPoolMLP	739.917404174805	12	AvgPoolMLP	2	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 4]]"	0.783202179559131
Cytoplasm	235	101	64	1278	0.785953177257525	0.92675852066715	0.699404761904762	0.901668653158522	0.740157480314961	0.938414487741347	0.736452874431209	0.561204013377926	AvgPoolMLP_a9a14dff-77b2-4e7d-b1a5-743727be0c3a	AvgPoolMLP	739.917404174805	12	AvgPoolMLP	2	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 4]]"	0.783202179559131
Endoplasmic_reticulum	65	30	30	1553	0.684210526315789	0.98104864181933	0.684210526315789	0.964243146603099	0.684210526315789	0.950779665525152	0.72812038759676	1.76631578947368	AvgPoolMLP_a9a14dff-77b2-4e7d-b1a5-743727be0c3a	AvgPoolMLP	739.917404174805	12	AvgPoolMLP	2	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 4]]"	0.783202179559131
Extracellular	236	10	7	1425	0.97119341563786	0.993031358885017	0.959349593495935	0.989868891537545	0.965235173824131	0.997292840653274	0.989998368535445	0.690534979423868	AvgPoolMLP_a9a14dff-77b2-4e7d-b1a5-743727be0c3a	AvgPoolMLP	739.917404174805	12	AvgPoolMLP	2	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 4]]"	0.783202179559131
Golgi_apparatus	25	13	23	1617	0.520833333333333	0.992024539877301	0.657894736842105	0.978545887961859	0.581395348837209	0.910506134969325	0.560869770028105	3.49583333333333	AvgPoolMLP_a9a14dff-77b2-4e7d-b1a5-743727be0c3a	AvgPoolMLP	739.917404174805	12	AvgPoolMLP	2	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 4]]"	0.783202179559131
Lysosome_Vacuole	28	37	14	1599	0.666666666666667	0.977383863080685	0.430769230769231	0.969606674612634	0.523364485981308	0.947665618814763	0.57209564104407	3.99523809523809	AvgPoolMLP_a9a14dff-77b2-4e7d-b1a5-743727be0c3a	AvgPoolMLP	739.917404174805	12	AvgPoolMLP	2	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 4]]"	0.783202179559131
Mitochondrion	179	19	21	1459	0.895	0.987144790257104	0.904040404040404	0.976162097735399	0.899497487437186	0.988910690121786	0.940805820071154	0.839	AvgPoolMLP_a9a14dff-77b2-4e7d-b1a5-743727be0c3a	AvgPoolMLP	739.917404174805	12	AvgPoolMLP	2	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 4]]"	0.783202179559131
Nucleus	385	40	91	1162	0.808823529411765	0.966722129783694	0.905882352941176	0.921930870083433	0.854605993340733	0.96883957409919	0.934997503896932	0.352521008403361	AvgPoolMLP_a9a14dff-77b2-4e7d-b1a5-743727be0c3a	AvgPoolMLP	739.917404174805	12	AvgPoolMLP	2	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 4]]"	0.783202179559131
Peroxisome	12	4	11	1651	0.521739130434783	0.997583081570997	0.75	0.991060786650775	0.615384615384615	0.90771049520557	0.619554598633315	7.29565217391304	AvgPoolMLP_a9a14dff-77b2-4e7d-b1a5-743727be0c3a	AvgPoolMLP	739.917404174805	12	AvgPoolMLP	2	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 4]]"	0.783202179559131
Plastid	81	11	10	1576	0.89010989010989	0.99306868304978	0.880434782608696	0.987485101311085	0.885245901639344	0.981262593738964	0.933800281270887	1.84395604395604	AvgPoolMLP_a9a14dff-77b2-4e7d-b1a5-743727be0c3a	AvgPoolMLP	739.917404174805	12	AvgPoolMLP	2	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 4]]"	0.783202179559131
Average	1378	300	300	-1	0.756440544556513	0.987450956287324	0.771615832983169	0.756440544556513	0.752511718865126	0.935625263525213	0.681594409619332	NA	AvgPoolMLP_a9a14dff-77b2-4e7d-b1a5-743727be0c3a	AvgPoolMLP	739.917404174805	12	AvgPoolMLP	2	"[[""""reduced_seq_len"""", 10], [""""layer_size_percentage"""", 0.8], [""""num_layers"""", 4]]"	0.783202179559131
Cell_membrane	130	18	31	1499	0.807453416149068	0.988134475939354	0.878378378378378	0.970798569725864	0.841423948220065	0.968608359912708	0.906643715473917	1.04223602484472	AvgPoolMLP_77940ec5-9f96-4ae2-b5b3-255296af6c4c	AvgPoolMLP	761.435333251953	18	AvgPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.782673695404466
Cytoplasm	243	115	56	1264	0.812709030100334	0.916606236403191	0.67877094972067	0.898092967818832	0.73972602739726	0.938596384855489	0.764558746689464	0.561204013377926	AvgPoolMLP_77940ec5-9f96-4ae2-b5b3-255296af6c4c	AvgPoolMLP	761.435333251953	18	AvgPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.782673695404466
Endoplasmic_reticulum	63	34	32	1549	0.663157894736842	0.978521794061908	0.649484536082474	0.960667461263409	0.65625	0.948884529707085	0.72998541040527	1.76631578947368	AvgPoolMLP_77940ec5-9f96-4ae2-b5b3-255296af6c4c	AvgPoolMLP	761.435333251953	18	AvgPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.782673695404466
Extracellular	238	11	5	1424	0.979423868312757	0.992334494773519	0.955823293172691	0.99046483909416	0.967479674796748	0.997523694813668	0.991503905150847	0.690534979423868	AvgPoolMLP_77940ec5-9f96-4ae2-b5b3-255296af6c4c	AvgPoolMLP	761.435333251953	18	AvgPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.782673695404466
Golgi_apparatus	25	11	23	1619	0.520833333333333	0.993251533742331	0.694444444444444	0.979737783075089	0.595238095238095	0.937691717791411	0.580605559121969	3.49583333333333	AvgPoolMLP_77940ec5-9f96-4ae2-b5b3-255296af6c4c	AvgPoolMLP	761.435333251953	18	AvgPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.782673695404466
Lysosome_Vacuole	22	11	20	1625	0.523809523809524	0.993276283618582	0.666666666666667	0.981525625744934	0.586666666666667	0.92817848410758	0.576839165339006	3.99523809523809	AvgPoolMLP_77940ec5-9f96-4ae2-b5b3-255296af6c4c	AvgPoolMLP	761.435333251953	18	AvgPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.782673695404466
Mitochondrion	178	25	22	1453	0.89	0.983085250338295	0.876847290640394	0.971990464839094	0.883374689826303	0.985701962110961	0.940542005045612	0.839	AvgPoolMLP_77940ec5-9f96-4ae2-b5b3-255296af6c4c	AvgPoolMLP	761.435333251953	18	AvgPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.782673695404466
Nucleus	405	47	71	1155	0.850840336134454	0.96089850249584	0.896017699115044	0.929678188319428	0.872844827586207	0.970164396873558	0.92040456722139	0.352521008403361	AvgPoolMLP_77940ec5-9f96-4ae2-b5b3-255296af6c4c	AvgPoolMLP	761.435333251953	18	AvgPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.782673695404466
Peroxisome	13	5	10	1650	0.565217391304348	0.996978851963746	0.722222222222222	0.991060786650775	0.634146341463415	0.91396295809799	0.65073728125793	7.29565217391304	AvgPoolMLP_77940ec5-9f96-4ae2-b5b3-255296af6c4c	AvgPoolMLP	761.435333251953	18	AvgPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.782673695404466
Plastid	78	6	13	1581	0.857142857142857	0.996219281663516	0.928571428571429	0.988676996424315	0.891428571428571	0.989204872002604	0.9447264335207	1.84395604395604	AvgPoolMLP_77940ec5-9f96-4ae2-b5b3-255296af6c4c	AvgPoolMLP	761.435333251953	18	AvgPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.782673695404466
Average	1395	283	283	-1	0.747058765102352	0.990410559754111	0.77125779225004	0.747058765102352	0.744660835670954	0.939035611022585	0.69852816952732	NA	AvgPoolMLP_77940ec5-9f96-4ae2-b5b3-255296af6c4c	AvgPoolMLP	761.435333251953	18	AvgPoolMLP	5	"[[""""reduced_seq_len"""", 20], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.782673695404466
Cell_membrane	132	31	29	1486	0.819875776397516	0.979564930784443	0.809815950920245	0.964243146603099	0.814814814814815	0.978578184304589	0.904542039989366	1.04223602484472	AvgPoolMLP_d1ae8ebe-0b13-46b4-858c-7c16c2a8695e	AvgPoolMLP	1713.25252914429	6	AvgPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.776385406500121
Cytoplasm	210	76	89	1303	0.702341137123746	0.944887599709935	0.734265734265734	0.901668653158522	0.717948717948718	0.933209804982041	0.774686248132734	0.561204013377926	AvgPoolMLP_d1ae8ebe-0b13-46b4-858c-7c16c2a8695e	AvgPoolMLP	1713.25252914429	6	AvgPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.776385406500121
Endoplasmic_reticulum	65	36	30	1547	0.684210526315789	0.977258370183196	0.643564356435644	0.960667461263409	0.663265306122449	0.942773547893739	0.667319864418803	1.76631578947368	AvgPoolMLP_d1ae8ebe-0b13-46b4-858c-7c16c2a8695e	AvgPoolMLP	1713.25252914429	6	AvgPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.776385406500121
Extracellular	237	11	6	1424	0.975308641975309	0.992334494773519	0.955645161290323	0.989868891537545	0.965376782077393	0.998092943892402	0.992563549722504	0.690534979423868	AvgPoolMLP_d1ae8ebe-0b13-46b4-858c-7c16c2a8695e	AvgPoolMLP	1713.25252914429	6	AvgPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.776385406500121
Golgi_apparatus	21	6	27	1624	0.4375	0.996319018404908	0.777777777777778	0.980333730631704	0.56	0.926226993865031	0.600319793767829	3.49583333333333	AvgPoolMLP_d1ae8ebe-0b13-46b4-858c-7c16c2a8695e	AvgPoolMLP	1713.25252914429	6	AvgPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.776385406500121
Lysosome_Vacuole	22	16	20	1620	0.523809523809524	0.990220048899756	0.578947368421053	0.978545887961859	0.55	0.940636278961462	0.541793432573744	3.99523809523809	AvgPoolMLP_d1ae8ebe-0b13-46b4-858c-7c16c2a8695e	AvgPoolMLP	1713.25252914429	6	AvgPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.776385406500121
Mitochondrion	175	22	25	1456	0.875	0.9851150202977	0.888324873096447	0.971990464839094	0.881612090680101	0.990947225981056	0.946808696745713	0.839	AvgPoolMLP_d1ae8ebe-0b13-46b4-858c-7c16c2a8695e	AvgPoolMLP	1713.25252914429	6	AvgPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.776385406500121
Nucleus	415	78	61	1124	0.871848739495798	0.935108153078203	0.841784989858012	0.917163289630512	0.856553147574819	0.968340580824676	0.918086331177386	0.352521008403361	AvgPoolMLP_d1ae8ebe-0b13-46b4-858c-7c16c2a8695e	AvgPoolMLP	1713.25252914429	6	AvgPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.776385406500121
Peroxisome	14	9	9	1646	0.608695652173913	0.994561933534743	0.608695652173913	0.98927294398093	0.608695652173913	0.929462761066597	0.662005188560527	7.29565217391304	AvgPoolMLP_d1ae8ebe-0b13-46b4-858c-7c16c2a8695e	AvgPoolMLP	1713.25252914429	6	AvgPoolMLP	6	"[[""""reduced_seq_len"""", 30], [""""layer_size_percentage"""", 0.4], [""""num_layers"""", 4]]"	0.776385406500121
